@relation 'DS - 2011-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-do-not-check-capabilities-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-P-do-not-check-capabilities-weka.filters.unsupervised.attribute.Remove-R41,43,45,49,51,53-55,59-60,62,65,75-76,81,85-86-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C29-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C30-Llast-weka.filters.unsupervised.attribute.Remove-R29-69-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute '\%NoCar&LowStoreAccess' numeric
@attribute GroceryStore/1000pop numeric
@attribute SuperCenter&ClubStore/1000pop numeric
@attribute FastFoodRestaurant/1000pop numeric
@attribute FullServiceRestaurant/1000pop numeric
@attribute Fruit&Veg-Lbs/Household numeric
@attribute SweetSnacks-Lbs/Household numeric
@attribute Soda-Gals/Household numeric
@attribute Meat&Poultry-Lbs/Household numeric
@attribute SolidFats-Lbs/Household numeric
@attribute PreparedFood-Lbs/Household numeric
@attribute 'FoodInsecurity(-1,0,1)' numeric
@attribute DiabetesAdultRate numeric
@attribute ObesityAdultRate numeric
@attribute '\%AdultPhysicalActivity' numeric
@attribute MedianHouseHoldIncome numeric
@attribute PovertyRate numeric
@attribute '\%WhitePop' numeric
@attribute '\%BlackPop' numeric
@attribute '\%HispanicPop' numeric
@attribute '\%AsianPop' numeric
@attribute '\%LowIncome&LowStoreAccess' numeric
@attribute FastFoodExpendituresPerCapita numeric
@attribute RestaurantExpendituresPerCapita numeric
@attribute '\%LocalFarmsSales' numeric
@attribute '\%HighschoolersPhysicalActivity' numeric
@attribute Recreation&FitnessFacilities numeric
@attribute STATE_NUM numeric

@data
0.219672,0.449921,0,0.114735,0.223119,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.512397,0.663677,0.6,0.565675,0.173295,0.941248,0.025253,0.070588,0.068966,0.167605,0.388787,0.342529,0.24359,0.751295,0.114593,20
0.334426,0.740759,0,0.220385,1,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.628099,0.55157,0.6,0.282251,0.116477,0.984088,0,0.031373,0.034483,0.516674,0.388787,0.342529,0.051282,0.751295,0,20
0.144262,0.303757,0,0.361487,0.351482,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.570248,0.556054,0.6,0.440916,0.198864,0.95104,0.005051,0.082353,0.103448,0.491988,0.388787,0.342529,0.059829,0.751295,0.812339,20
0.318033,0.435894,0,0.259368,0.336252,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.661157,0.556054,0.6,0.299813,0.184659,0.943696,0.010101,0.121569,0.137931,0.436553,0.388787,0.342529,0.051282,0.751295,0,20
0.101639,0.322602,0,0.383913,0.311073,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.504132,0.609865,0.6,0.275689,0.167614,0.842105,0.128788,0.12549,0.137931,0.14032,0.388787,0.342529,0.123932,0.751295,0.191719,20
0.003279,0.096224,0,0.314908,0.197942,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.454545,0.605381,0.6,0.617566,0.167614,0.801714,0.234848,0.145098,0.448276,0.006063,0.388787,0.342529,0.277778,0.751295,0.11437,20
0.272131,0.361421,0,0.215055,0.557607,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.528926,0.560538,0.6,0.325232,0.252841,0.95716,0.005051,0.094118,0.068966,0.604591,0.388787,0.342529,0.076923,0.751295,0.644366,20
0.518033,0.369144,0,0.146434,0.237301,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.471074,0.556054,0.6,0.368544,0.224432,0.95716,0.022727,0.054902,0.034483,0.376786,0.388787,0.342529,0.094017,0.751295,0,20
0.068852,0.198275,0.42332,0.570232,0.382379,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.404959,0.556054,0.6,0.312425,0.150568,0.692778,0.063131,0.776471,0.586207,0.097012,0.388787,0.342529,0.153846,0.751295,0.235666,20
0.147541,0.36599,0,0.362956,0.376438,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.487603,0.515695,0.6,0.484138,0.258523,0.937576,0.025253,0.109804,0.137931,0.118233,0.388787,0.342529,0.145299,0.751295,0.217504,20
0.491803,0.581144,0,0.23053,0.560375,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.545455,0.587444,0.6,0.373239,0.227273,0.949816,0.017677,0.090196,0.068966,0.401906,0.388787,0.342529,0.123932,0.751295,0,20
0.170492,0.697224,0,0.345722,0.582665,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.512397,0.623318,0.6,0.358085,0.130682,0.965728,0.007576,0.054902,0.172414,0.203984,0.388787,0.342529,0.08547,0.751295,0.207177,20
0.590164,0.267786,0,0.318679,0.309859,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.479339,0.578475,0.6,0.438313,0.215909,0.812729,0.010101,0.545098,0.103448,0.851018,0.388787,0.342529,0.055556,0.751295,0,20
0,0.153493,0.491564,0.502328,0.310816,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.404959,0.533632,0.6,0.632811,0.264205,0.935129,0.042929,0.082353,0.137931,0.000433,0.388787,0.342529,0.24359,0.751295,0.205244,20
0.452459,0.561204,0,0.556552,0.577224,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.53719,0.538117,0.6,0.378326,0.258523,0.954712,0.022727,0.062745,0.137931,0.40667,0.388787,0.342529,0.021368,0.751295,0.333518,20
0.029508,0.205872,0.439538,0.449163,0.357326,0,0.114286,0.486486,0.529412,0.125,0.266667,0.5,0.545455,0.587444,0.6,0.342087,0.238636,0.80661,0.15404,0.133333,0.206897,0.022087,0.388787,0.342529,0.115385,0.751295,0.183521,20
0.304918,0.39724,0,0.472737,0.536261,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.595041,0.573991,0.6,0.341395,0.264205,0.933905,0.012626,0.156863,0.068966,0.477696,0.388787,0.342529,0.051282,0.751295,0.354114,20
0.196721,0.382378,0,0.227525,0.29497,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.487603,0.538117,0.6,0.443264,0.465909,0.749082,0.007576,0.678431,0.413793,0.472932,0.388787,0.342529,0.012821,0.751295,0,20
0.17377,0.814229,0,0.138425,0.49351,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.528926,0.506726,0.6,0.41771,0.230114,0.966952,0.017677,0.05098,0.034483,0.252923,0.388787,0.342529,0.07265,0.751295,0,20
0.360656,0.292034,0.935242,0.173768,0.394236,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.528926,0.636771,0.6,0.318745,0.213068,0.911873,0.027778,0.137255,0.137931,0.406236,0.388787,0.342529,0.17094,0.751295,0.260329,20
0.163934,0.797298,0,0.237206,0.922565,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.619835,0.515695,0.6,0.379349,0.267045,0.954712,0,0.117647,0.034483,0.404937,0.388787,0.342529,0.038462,0.751295,0.71074,20
0.409836,0.867782,0,0.387264,0.418384,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.446281,0.55157,0.6,0.286991,0.224432,0.892289,0.113636,0.121569,0.241379,0.308359,0.388787,0.342529,0.08547,0.751295,0,20
0.022951,0.289402,0,0.172202,0.390683,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.446281,0.668161,0.6,0.446454,0.122159,0.95104,0.017677,0.070588,0.068966,0.022087,0.388787,0.342529,0.192308,0.751295,0.128992,20
0.488525,0.919315,0,0,0.590973,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.61157,0.587444,0.6,0.276698,0.252841,0.984088,0.002525,0.019608,0.103448,0.477263,0.388787,0.342529,0.008547,0.751295,0,20
0.514754,0,0,0.235299,0.305049,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.479339,0.556054,0.6,0.402465,0.284091,0.948592,0.027778,0.086275,0.068966,0.391078,0.388787,0.342529,0.111111,0.751295,0,20
0.157377,0.368817,0,0.438912,0.213382,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.504132,0.578475,0.6,0.358551,0.25,0.837209,0.151515,0.207843,0.206897,0.190126,0.388787,0.342529,0.064103,0.751295,0,20
0.429508,0.666265,0,0.528593,0.599624,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.595041,0.560538,0.6,0.340868,0.221591,0.971848,0.010101,0.039216,0.172414,0.547423,0.388787,0.342529,0.081197,0.751295,0,20
0.232787,0.424364,0,0.28858,0.327359,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.38843,0.565022,0.6,0.529121,0.298295,0.930233,0.030303,0.109804,0.172414,0.288003,0.388787,0.342529,0.205128,0.751295,0.108084,20
0.147541,0.376443,0,0.597316,0.387189,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.487603,0.609865,0.6,0.38099,0.241477,0.919217,0.027778,0.164706,0.172414,0.165873,0.388787,0.342529,0.004274,0.751295,0.671149,20
0.15082,0.243517,0.239959,0.546157,0.289001,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.53719,0.632287,0.6,0.352381,0.227273,0.860465,0.073232,0.258824,0.206897,0.144651,0.388787,0.342529,0.145299,0.751295,0.233778,20
0.363934,0.480423,0,0.428796,0.277952,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.619835,0.587444,0.6,0.286194,0.161932,0.976744,0.010101,0.05098,0.034483,0.467302,0.388787,0.342529,0.051282,0.751295,0.428266,20
0.239344,0.352744,0,0.34982,0.317462,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.471074,0.600897,0.6,0.360824,0.230114,0.856793,0.035354,0.333333,0.241379,0.275011,0.388787,0.342529,0.098291,0.751295,0,20
0.045902,0.689755,0,0.547229,0.354722,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.520661,0.538117,0.6,0.309355,0.207386,0.962056,0.030303,0.047059,0.068966,0.275877,0.388787,0.342529,0.029915,0.751295,0.409914,20
0.252459,0.526651,0,0.417828,0.609395,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.578512,0.533632,0.6,0.292755,0.275568,0.948592,0.020202,0.078431,0.137931,0.335643,0.388787,0.342529,0.059829,0.751295,0,20
0.039344,0.130901,0.55895,0.545226,0.26086,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.421488,0.672646,0.6,0.393691,0.170455,0.822521,0.075758,0.313725,0.62069,0.029883,0.388787,0.342529,0.141026,0.751295,0.23338,20
0.052459,0.521954,0,0.621153,0.30198,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.504132,0.596413,0.6,0.488743,0.241477,0.873929,0.002525,0.384314,0.034483,0.092681,0.388787,0.342529,0.064103,0.751295,0.930577,20
0,0.237759,0.261061,0.60227,0.272494,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.487603,0.596413,0.6,0.438689,0.241477,0.734394,0.219697,0.352941,0.448276,0,0.388787,0.342529,0.217949,0.751295,0.218003,20
0.691803,0.897415,0,0.177995,0.692274,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.619835,0.538117,0.6,0.231233,0.21875,0.985312,0.005051,0.035294,0,0.618883,0.388787,0.342529,0.012821,0.751295,0,20
0.216393,0.536545,0,0.159629,0.827792,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.578512,0.596413,0.6,0.300205,0.201705,0.878825,0.005051,0.337255,0.068966,0.501083,0.388787,0.342529,0.081197,0.751295,0.478295,20
0.216393,0.298118,0,0.44347,0.287464,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.495868,0.618834,0.6,0.407281,0.375,0.914321,0.027778,0.141176,0.068966,0.262884,0.388787,0.342529,0.15812,0.751295,0.088584,20
0.078689,0.319588,0,0.855735,0.493067,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.454545,0.609865,0.6,0.399606,0.448864,0.942472,0.015152,0.109804,0.206897,0.196622,0.388787,0.342529,0.081197,0.751295,0.569785,20
0.163934,0.401224,0,0.954954,0.464261,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.561983,0.560538,0.6,0.299287,0.568182,0.964504,0.012626,0.035294,0.206897,0.334777,0.388787,0.342529,0.034188,0.751295,0,20
0.754098,0.346412,0,0.103062,0.267226,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.438017,0.556054,0.6,0.525704,0.448864,0.948592,0.010101,0.109804,0.034483,0.721091,0.388787,0.342529,0.064103,0.751295,0,20
0.216393,0.824302,0,0,0.317937,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.595041,0.58296,0.6,0.321936,0.178977,0.894737,0.017677,0.262745,0.034483,0.603291,0.388787,0.342529,0.029915,0.751295,0,20
0.062295,0.24144,0,0.359158,0.512185,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.545455,0.573991,0.6,0.297872,0.661932,0.937576,0.022727,0.082353,0.137931,0.152447,0.388787,0.342529,0.119658,0.751295,0,20
0.259016,0.717568,0,0.213486,0.553539,0.298851,0.628571,0.324324,0.441176,0.625,0.455556,0.5,0.578512,0.547085,0.6,0.207079,0.792614,0.95104,0.022727,0.070588,0.034483,0.240364,0.388787,0.342529,0.089744,0.751295,0,20
0,0.177079,0.098626,0.430628,0.246474,0.356322,0.571429,0.378378,0.544118,0.375,0.644444,0.5,0.603306,0.829596,0.6,0.301379,0.076705,0.362301,0.65404,0.901961,0.586207,0,0.388787,0.342529,0.589744,0.751295,0.096085,20
0.262295,0.395532,0,0.313802,0.203411,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.768595,0.686099,0.283721,0.165347,0.309659,0.941248,0.080808,0.035294,0.137931,0.163274,0.491845,0.305747,0.102564,0.119171,0,20
0.022951,0.313004,0,0.223494,0.120727,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.628099,0.668161,0.283721,0.25456,0.414773,0.968176,0.032828,0.039216,0.034483,0.014725,0.491845,0.305747,0.320513,0.119171,0.111609,20
0.042623,0.05533,0,0.427992,0.213409,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.561983,0.650224,0.283721,0.457997,0.352273,0.95104,0.060606,0.039216,0.103448,0.034647,0.491845,0.305747,0.15812,0.119171,0.098645,20
0.183607,0.290096,0,0.086307,0.39162,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.68595,0.556054,0.283721,0.264778,0.292614,0.935129,0.088384,0.031373,0.103448,0.097445,0.491845,0.305747,0.102564,0.119171,0,20
0.104918,0.287426,0,0.615693,0.332584,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.719008,0.506726,0.283721,0.255433,0.798295,0.925337,0.10101,0.05098,0.206897,0.101343,0.491845,0.305747,0.115385,0.119171,0.153733,20
0.009836,0.717631,0,0.305006,0.079084,0.482759,0.657143,0.486486,0.514706,0.5,0.644444,0.5,0.735537,0.61435,0.283721,0.177251,0.440341,0.959608,0.05303,0.039216,0,0.012126,0.491845,0.305747,0.145299,0.119171,0,20
0.2,0.487987,0.520929,0.701715,0.156849,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.85124,0.70852,0.283721,0.08542,0.170455,0.948592,0.065657,0.031373,0.137931,0.104807,0.491845,0.305747,0.482906,0.119171,0.217504,20
0,0.136032,0.402133,0.672445,0.367277,0.482759,0.657143,0.486486,0.514706,0.5,0.644444,0.5,0.413223,0.560538,0.283721,0.70726,0.448864,0.897185,0.070707,0.121569,0.689655,0,0.491845,0.305747,0.363248,0.119171,0.279839,20
0,0.300938,0,0.465572,0.232146,0.482759,0.657143,0.486486,0.514706,0.5,0.644444,0.5,0.768595,0.775785,0.283721,0.331658,0.380682,0.858017,0.159091,0.184314,0.034483,0,0.491845,0.305747,0.123932,0.119171,0.107307,21
0,0.267361,0.311356,0.694197,0.309367,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.884298,0.730942,0.283721,0.287036,0.420455,0.940024,0.070707,0.05098,0.137931,0,0.491845,0.305747,0.316239,0.119171,0.216668,21
0.042623,0.285821,0.523055,0.534508,0.362225,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.661157,0.55157,0.283721,0.315209,0.230114,0.843329,0.229798,0.082353,0.310345,0.039844,0.491845,0.305747,0.217949,0.119171,0.363987,21
0.006557,0.411433,0,0.163209,0.264486,0.482759,0.657143,0.486486,0.514706,0.5,0.644444,0.5,0.694215,0.64574,0.283721,0.303756,0.34375,0.980416,0.022727,0.023529,0.034483,0.007796,0.491845,0.305747,0.209402,0.119171,0,21
0.147541,0.302764,0,0.315266,0.145972,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,1,0.90583,0.283721,0.074946,0.318182,0.979192,0.012626,0.027451,0.137931,0.074491,0.491845,0.305747,0.136752,0.119171,0,21
0.229508,0.247541,0,0.257763,0.262564,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.619835,0.556054,0.283721,0.300175,0.494318,0.947368,0.073232,0.035294,0.034483,0.189693,0.491845,0.305747,0.132479,0.119171,0.110333,21
0.088525,0.144074,0,0.381013,0.129664,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.528926,0.672646,0.283721,0.513213,0.647727,0.96328,0.032828,0.039216,0.137931,0.047207,0.491845,0.305747,0.226496,0.119171,0.171244,21
0.140984,0.621544,0,0.264167,0.239732,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.677686,0.713004,0.283721,0.251851,0.488636,0.955936,0.027778,0.07451,0.068966,0.132525,0.491845,0.305747,0.106838,0.119171,0,21
0.003279,0.460518,0,0.383628,0.426297,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.727273,0.7713,0.283721,0.24854,0.352273,0.919217,0.136364,0.031373,0.068966,0.004764,0.491845,0.305747,0.102564,0.119171,0.164209,21
0.065574,0.130572,0.418158,0.505008,0.339944,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.561983,0.515695,0.283721,0.257374,0.991477,0.900857,0.098485,0.066667,0.724138,0.110004,0.491845,0.305747,0.094017,0.119171,0.116396,21
0,0.202813,0.173203,0.450535,0.406775,0.482759,0.657143,0.486486,0.514706,0.5,0.644444,0.5,0.520661,0.524664,0.283721,0.472309,0.653409,0.94492,0.055556,0.05098,0.241379,0,0.491845,0.305747,0.418803,0.119171,0.265166,21
0.003279,0.457874,0,0.136224,0.264906,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.719008,0.663677,0.283721,0.261302,0.414773,0.95716,0.040404,0.05098,0.034483,0.006929,0.491845,0.305747,0.111111,0.119171,0,21
0,0.388915,0,0.591392,0.166674,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.561983,0.695067,0.283721,0.214499,0.289773,0.984088,0.010101,0.027451,0.034483,0,0.491845,0.305747,0.200855,0.119171,0.154086,21
0.203279,0.507107,0,0.258636,0.167652,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.867769,0.775785,0.283721,0.116031,0.491477,0.958384,0.017677,0.101961,0.034483,0.232135,0.491845,0.305747,0.188034,0.119171,0.129158,21
0.042623,0.262493,0.373616,0.407829,0.208114,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.652893,0.542601,0.283721,0.279813,0.318182,0.652387,0.520202,0.219608,0.310345,0.020355,0.491845,0.305747,0.162393,0.119171,0.103998,21
0,0.331052,0.42408,0.551557,0.21707,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.619835,0.524664,0.283721,0.387145,0.247159,0.913097,0.123737,0.058824,0.172414,0,0.491845,0.305747,0.094017,0.119171,0.118045,21
0.285246,0.19935,0,0.296546,0.057668,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.677686,0.663677,0.283721,0.047902,0.642045,0.917993,0.123737,0.054902,0.034483,0.184062,0.491845,0.305747,0.252137,0.119171,0,21
0.029508,0.249187,0,0.518955,0.240282,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.727273,0.618834,0.283721,0.087994,0.215909,0.968176,0.007576,0.086275,0,0.029017,0.491845,0.305747,0.042735,0.119171,0.222134,21
0.003279,0.259571,0,0.54058,0.300353,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.586777,0.596413,0.283721,0.223137,0.761364,0.977968,0.022727,0.019608,0.034483,0.001299,0.491845,0.305747,0.119658,0.119171,0,21
0.04918,0.346463,0,0.309232,0.200449,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.77686,0.659193,0.283721,0.145121,0.852273,0.943696,0.088384,0.023529,0,0.033348,0.491845,0.305747,0.123932,0.119171,0,21
0,0.226097,0.482719,0.590452,0.285844,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.677686,0.58296,0.283721,0.359574,0.394886,0.908201,0.121212,0.058824,0.172414,0.001732,0.491845,0.305747,0.17094,0.119171,0.179156,21
0.022951,0.493933,0,0.176342,0.228614,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.768595,0.668161,0.283721,0.219766,0.474432,0.964504,0.037879,0.043137,0.068966,0.025119,0.491845,0.305747,0.102564,0.119171,0,21
0.013115,0.144444,0,0.171896,0.055713,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.702479,0.605381,0.283721,0.109589,0.673295,0.990208,0.002525,0.019608,0,0.009961,0.491845,0.305747,0.188034,0.119171,0,22
0.003279,0.237776,0,0.424449,0.152852,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.727273,0.618834,0.283721,0.14643,0.866477,0.98776,0.007576,0.023529,0.034483,0.003898,0.491845,0.305747,0.247863,0.119171,0,22
0.24918,0.483143,0,0.239569,0.093175,0.482759,0.657143,0.486486,0.514706,0.5,0.644444,0.5,0.570248,0.627803,0.283721,0.216741,0.738636,0.965728,0.040404,0.035294,0.068966,0.172369,0.491845,0.305747,0.089744,0.119171,0.287127,22
0,0.589793,0,0.33423,0.16249,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.818182,0.829596,0.283721,0.124609,0.653409,0.970624,0.035354,0.027451,0.103448,0,0.491845,0.305747,0.324786,0.119171,0.050073,22
0,0.170227,0.311516,0.535386,0.300147,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.603306,0.627803,0.283721,0.438072,0.5,0.827417,0.257576,0.082353,0.344828,0.005197,0.491845,0.305747,0.247863,0.119171,0.260136,22
0,0.292323,0,0.17394,0.169125,0.482759,0.657143,0.486486,0.514706,0.5,0.644444,0.5,0.61157,0.627803,0.283721,0.351734,0.409091,0.936353,0.045455,0.098039,0.068966,0,0.491845,0.305747,0.111111,0.119171,0,22
0,0.277905,0,0.248041,0.080392,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.702479,0.623318,0.283721,0.314547,0.369318,0.935129,0.073232,0.094118,0,0.000866,0.491845,0.305747,0.149573,0.119171,0,26
0.085246,0.234569,0.60097,0.474554,0.289518,0.482759,0.657143,0.486486,0.514706,0.5,0.644444,0.5,0.487603,0.690583,0.283721,0.399034,0.377841,0.962056,0.017677,0.058824,0.206897,0.121265,0.491845,0.305747,0.205128,0.119171,0.250924,26
0.091803,0.157127,0.402561,0.355279,0.26666,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.669421,0.668161,0.283721,0.264703,0.909091,0.875153,0.116162,0.184314,0.103448,0.115634,0.491845,0.305747,0.07265,0.119171,0.112055,26
0.721311,0.419706,0.597385,0.36073,0.161883,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.727273,0.560538,0.283721,0.219856,0.403409,0.97552,0.017677,0.035294,0.068966,0.439151,0.491845,0.305747,0.08547,0.119171,0.083142,26
0.111475,0.204966,0,0.3049,0.079056,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.694215,0.560538,0.283721,0.215612,0.363636,0.948592,0.065657,0.05098,0.034483,0.145518,0.491845,0.305747,0.08547,0.119171,0.182714,26
0,0.251765,0,0.374517,0.048553,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.818182,0.659193,0.283721,0.305457,0.894886,0.97552,0.020202,0.023529,0.137931,0,0.491845,0.305747,0.371795,0.119171,0.056108,26
0.04918,0.274799,0,0.245269,0.264978,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.595041,0.587444,0.283721,0.411389,0.463068,0.970624,0.025253,0.039216,0.068966,0.0589,0.491845,0.305747,0.08547,0.119171,0.244966,26
0.157377,0.168519,0.30839,0.501364,0.264636,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.702479,0.542601,0.283721,0.456748,0.252841,0.777234,0.272727,0.145098,0.689655,0.103941,0.491845,0.305747,0.213675,0.119171,0.214605,26
0.009836,0.379855,0,0.339035,0.11721,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.900826,0.587444,0.283721,0.06721,0.90625,0.943696,0.063131,0.027451,0.172414,0.00563,0.491845,0.305747,0.679487,0.119171,0.135446,26
0.12459,0.444595,0,0.377922,0.122487,0.482759,0.657143,0.486486,0.514706,0.5,0.644444,0.5,0.677686,0.654709,0.283721,0.350093,0.4375,0.941248,0.060606,0.066667,0.068966,0.126029,0.491845,0.305747,0.15812,0.119171,0.226473,26
0.462295,0.451791,0,0.153615,0.348516,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.595041,0.690583,0.283721,0.180352,0.264205,0.920441,0.131313,0.039216,0.034483,0.308792,0.491845,0.305747,0.17094,0.119171,0.115069,26
0,0.209096,0,0.575431,0.252029,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.727273,0.672646,0.283721,0.343773,0.698864,0.882497,0.186869,0.054902,0.172414,0.006929,0.491845,0.305747,0.205128,0.119171,0.186396,26
0.183607,0.223787,0,0.266318,0.143859,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.710744,0.681614,0.283721,0.366332,0.340909,0.910649,0.083333,0.12549,0.137931,0.127761,0.491845,0.305747,0.209402,0.119171,0,28
0.032787,0.481698,0,0.143311,0.092896,0.195402,0.485714,1,0.558824,0.25,0.444444,0.5,0.768595,0.609865,0.283721,0.274937,0.539773,0.842105,0.267677,0.047059,0.034483,0.031615,0.491845,0.305747,0.051282,0.119171,0.429402,28
0.04918,0.255183,0.326891,0.394785,0.295276,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.61157,0.70852,0.283721,0.313704,0.571023,0.895961,0.164141,0.043137,0.172414,0.034647,0.491845,0.305747,0.059829,0.119171,0.136487,28
0.006557,0.263894,0,0.157024,0.067857,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.619835,0.70852,0.283721,0.088821,0.426136,0.990208,0.005051,0.019608,0,0.004331,0.491845,0.305747,0.128205,0.119171,0,28
0,0.210618,0.233688,0.612801,0.310873,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.68595,0.650224,0.283721,0.414806,0.707386,0.684211,0.505051,0.121569,0.62069,0,0.491845,0.305747,0.273504,0.119171,0.212885,21
0,0.129546,0.331899,0.400834,0.219853,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,0.5,0.677686,0.484305,0.283721,0.487554,0.511364,0.919217,0.085859,0.066667,0.344828,0,0.491845,0.305747,0.239316,0.119171,0.369543,21
